"Автовская ул., д.21",197\122,234\133
"Васи Алексеева ул., д.7",73.19\23,116.99\13
"Васи Алексеева ул., д.9",115\74,8.36\51
"Васи Алексеева ул., д.10",68.12\95,31.1\96
"Васи Алексеева ул., д.11",292\165,239\140
"Васи Алексеева ул., д.17",316\202,329\206
"Васи Алексеева ул., д.20/24",319\196,113.22\176
"Васи Алексеева ул., д.21",326\191,249\144
"Васи Алексеева ул., д.22",437.06\429,586.65\391
"Васи Алексеева ул., д.24",498\286,440\245
"Васи Алексеева ул., д.25",377\254,307\201
"Васи Алексеева ул., д.26",582\328,287.48\283
"Васи Алексеева ул., д.28",208\122,172\100
"Васи Алексеева ул., д.30",305.45\362,456.89\294
"Возрождения ул., д.7/25",303\333,127.69\632
"Возрождения ул., д.9",72\37,68\35
"Возрождения ул., д.15",231.81\148,201.48\113
"Возрождения ул., д.19/38",31.2\451,602.39\470
"Возрождения ул., д.23",263\158,293\173
"Возрождения ул., д.25",337\191,332\190
"Возрождения ул., д.27",300\162,261\146
"Гладкова ул., д.1",132\26.49,40.49\72
"Гладкова ул., д.1а",129\64,96\45
"Гладкова ул., д.7/10",30.32\54,19.32\48
"Гладкова ул., д.11",30\10,10\30
"Гладкова ул., д.13",28\17,31\16
"Гладкова ул., д.17",100\75,240\93
"Гладкова ул., д.19",83\50,84\57
"Гладкова ул., д.21",212\0,212\0
"Гладкова ул., д.23",344\189,381\182
"Гладкова ул., д.24/7",140\71,228\116
"Гладкова ул., д.25",639\381,598\359
"Гладкова ул., д.26",148\72,160\79
"Гладкова ул., д.29",183\117,175\116
"Гладкова ул., д.31/7",34\18,62\32
"Гладкова ул., д.33",124\64,186\93
"Гладкова ул., д.35",192\0,192\0
"Гладкова ул., д.39",33\17,43\21
"Гладкова ул., д.41",34\51,50\33
"Гладкова ул., д.43",23\11,42\21
"Губина ул., д.1/32",113.71\58,169.71\85
"Губина ул., д.4",88.83\54,130\70
"Губина ул., д.5",1\1,1\1
"Губина ул., д.6",80\43,142\77
"Губина ул., д.8",177\88,205\95
"Губина ул., д.9, к.1",12\6,48\25
"Губина ул., д.9, к.2",85\43,60\30
"Губина ул., д.12",101\51,142\72
"Губина ул., д.13, к.1",105.91\100,86.91\120
"Губина ул., д.13, к.2",31\16,48\24
"Губина ул., д.14",41\22,68\37
"Губина ул., д.15",57.62\45,85.95\56
"Губина ул., д.18",7\3,7\4
"Губина ул., д.19/16",63\36,128\77
"Губина ул., д.20",119\46,117\45
"Губина ул., д.21",61\38,83\49
"Губина ул., д.22/21",65\34,78\40
"Губина ул., д.23/19",94\5,118\31
"Двинская ул., д.4",539\306,610\343
"Двинская ул., д.4, к.1",337\188,389\220
"Двинская ул., д.4, к.2",588\337,634\356
"Двинская ул., д.4, к.3",496\298,523\310
"Двинская ул., д.4, к.4",309\196,334\206
"Двинская ул., д.8",103\110,214.68\125
"Двинская ул., д.9",167.1\119,235.1\152
"Двинская ул., д.10",1159.31\284,1371.2\1364
"Двинская ул., д.14",274\141,251.14\146
"Двинская ул., д.14, к.4",1206\347,1333\391
"Двинская ул., д.16, к.1",4292\1486.62,4855\1759.62
"Двинская ул., д.17",784\306,936\395
"Зайцева ул., д.3",412\0,536.89\0
"Зайцева ул., д.17/23",524.64\464,708.75\423
"Зайцева ул., д.18/16",207\119,183\104
"Зайцева ул., д.19/18",335\206,325\200
"Зайцева ул., д.20",512\263,400\207
"Зайцева ул., д.21",46\22,28\15
"Зайцева ул., д.22/13",875.16\636,1321.74\745
"Зайцева ул., д.25",303\189,280\171
"Зайцева ул., д.26",458\311,341.14\311
"Зайцева ул., д.29",75\52,71\42
"Зайцева ул., д.31",544\324,477\280
"Зайцева ул., д.32",278\162,298\171
"Зайцева ул., д.33",513\304,321.57\317
"Зайцева ул., д.34",121\57,130\61
"Зайцева ул., д.36",446\265,524\304
"Зайцева ул., д.37",719\378,592\305
"Зайцева ул., д.39",424\241,442\236
"Зины Портновой ул., д.4",72\52,87\61
"Зины Портновой ул., д.6",405\283,469\322
"Зины Портновой ул., д.8",367\253,453\297
"Зины Портновой ул., д.10",366\227,415\259
"Зины Портновой ул., д.12",320\225,363\251
"Зины Портновой ул., д.14",465\297,497\339
"Зины Портновой ул., д.16",478\239,526\264
"Зины Портновой ул., д.18",447\294,515\345
"Зины Портновой ул., д.20",159\110,178\121
"Зины Портновой ул., д.22",127\85,151\93
"Зины Портновой ул., д.24",316\198,351\213
"Зины Портновой ул., д.26",386\249,462\284
"Зины Портновой ул., д.28",526\271,620\306
"Зины Портновой ул., д.30",485\291,567\342
"Зои Космодемьянской ул., д.3",50\285,40\437
"Зои Космодемьянской ул., д.5",259.88\244,421.51\225
"Зои Космодемьянской ул., д.6, к.1",436\164,386.69\167
"Зои Космодемьянской ул., д.6, к.2",138\69,338\76
"Зои Космодемьянской ул., д.8/17",64\40,42\25
"Зои Космодемьянской ул., д.16/24",198\0,145.29\0
"Зои Космодемьянской ул., д.17/26",148.74\149,192.74\160
"Зои Космодемьянской ул., д.23",0\5,265\138
"Зои Космодемьянской ул., д.25/20",110\71,110\69
"Зои Космодемьянской ул., д.29",169\68,126\87
"Ивана Черных ул., д.1",203.21\181,108.21\134
"Ивана Черных ул., д.3, к.2",97\50,99\49
"Ивана Черных ул., д.13",1025\757,845\546
"Ивана Черных ул., д.15",239\198,362\218
"Ивана Черных ул., д.19",367\196,400\211
"Калинина ул., д.10",360\0,360\0
"Канонерский о., д.7",7762\3897,7762\3893
"Канонерский о., д.8",4734.4\1751,4042.4\1591
"Канонерский о., д.9",3465\1500,3900\1470
"Канонерский о., д.10",3045\1190,2945\1210
"Канонерский о., д.12",842\430,803\410
"Канонерский о., д.12, к.2",1005\508,807\403
"Канонерский о., д.13",547\330,485\300
"Канонерский о., д.14",513\359,507\266
"Канонерский о., д.15",1254\0,1254\0
"Канонерский о., д.16",253\140,189\103
"Канонерский о., д.17",100\48,111\52
"Канонерский о., д.25",981\467,935\451
"Корнеева ул., д.2",938.59\526,895.59\501
"Корнеева ул., д.6",1732\456,1461.2\0
"Косинова ул., д.5",27\14,456\0
"Косинова ул., д.7",19.65\22,23.65\23
"Косинова ул., д.9/9",36\19,38\19
"Косинова ул., д.14, к.1",784\490,784\468
"Косинова ул., д.14, к.2",200\300,600\400
"Краснопутиловская ул., д.16/13",528.52\637,736.74\340
"Краснопутиловская ул., д.18",117\62,95\52
"Краснопутиловская ул., д.20",341\164,22.78\136
"Краснопутиловская ул., д.26",567\283,451.14\254
"Краснопутиловская ул., д.28/20",498.36\463,664.42\404
"Ленинский пр., д.110, к.1а",820\495,893\526
"Ленинский пр., д.110, к.1б",3665\2392,4451\2880
"Ленинский пр., д.120, к.2",210\123,238\143
"Ленинский пр., д.124",3528.62\1543,3958\1703
"Майков пер., д.3",173\53,173\53
"Майков пер., д.5а",81\61,81\61
"Майков пер., д.7/1",62\32,85\44
"Маршала Говорова ул., д.5/4",322.51\392,565.98\455
"Маршала Говорова ул., д.6/5",237\142,231\135
"Маршала Говорова ул., д.7",349\189,330\179
"Маршала Говорова ул., д.11/3",569\343,353.56\312
"Маршала Говорова ул., д.15",170\109,147.36\110
"Маршала Говорова ул., д.16",4711.52\1801,3630.1\1859
"Маршала Говорова ул., д.17",7.96\148,167.77\135
"Маршала Говорова ул., д.21",404\218,354\187
"Маршала Говорова ул., д.22, к.2",191\102,138.27\116
"Маршала Говорова ул., д.23",366\187,428\217
"Маршала Говорова ул., д.24",538\313,522\304
"Маршала Говорова ул., д.26, к.2",251\129,210\108
"Маршала Жукова пр., д.18а",740\391,726\422
"Маршала Жукова пр., д.18б",2852.84\1487,3330.11\1676
"Маршала Жукова пр., д.18в",3024\1174,3722\1810
"Маршала Жукова пр., д.18г",1027.86\751,1199.96\814
"Маршала Жукова пр., д.18д",565\450,725\551
"Маршала Жукова пр., д.26/16а",1045\717,1159\831
"Маршала Жукова пр., д.26/16б",1654\970,2068.92\1101
"Маршала Жукова пр., д.26/16в",1960.66\1681,2694.86\1886
"Маршала Жукова пр., д.28, к.1",3235.47\1575,3343.65\1794
"Маршала Жукова пр., д.30, к.2а",1600\1170,1710\942
"Маршала Жукова пр., д.30, к.2б",1936\1085,2570\1328
"Маршала Жукова пр., д.30, к.2в",3505\1642,4011\1906
"Маршала Жукова пр., д.30, к.2г",1879\1119,2297\1345
"Маршала Жукова пр., д.30, к.2д",3781\1330,3955\2012
"Маршала Жукова пр., д.30, к.2е",1828\1149,2116\1339
"Маршала Жукова пр., д.30, к.2ж",2378\1155,2636\1339
"Маршала Жукова пр., д.32, к.1",4458.84\1998,5285.96\2235
"Маршала Жукова пр., д.34, к.1а",1987\1160,2462\1391
"Маршала Жукова пр., д.34, к.1б",311\65,388\95
"Маршала Жукова пр., д.34, к.1в",2237\1671,2420\1943
"Маршала Жукова пр., д.34, к.1г",1537\803,1800.12\1023
"Маршала Жукова пр., д.34, к.1д",600\127,749\184
"Маршала Жукова пр., д.34, к.1е",913.9\191,1135.89\279
"Маршала Казакова ул., д.1, к.2",1862\983,1865\928
"Маршала Казакова ул., д.3, к.1",2065\796,1745\639
"Маршала Казакова ул., д.5, к.1а",812\661,789.81\754
"Маршала Казакова ул., д.5, к.1б",2289\1270,2486.1\1372
"Маршала Казакова ул., д.10, к.1а",2129.83\1456,2112\1380
"Маршала Казакова ул., д.10, к.1б",1637\937,1940.39\1104
"Маршала Казакова ул., д.10, к.1в",2152.88\1274,2141.54\1259
"Маршала Казакова ул., д.10, к.1д",1349.9\705,1623.11\879
"Маршала Казакова ул., д.13",2616\750,2087.75\790
"Метростроевцев ул., д.2",541\248.62,585.62\389
"Метростроевцев ул., д.3",145\73,129\64
"Морской пехоты ул., д.4",3065\1429,3226\1540
"Морской пехоты ул., д.6, к.1",1726\455,1737\529
"Морской пехоты ул., д.10, к.1",2954\1342,3115\1449
"Морской пехоты ул., д.14",1404\774,1671\918
"Новаторов бул., д.1",260\228,337.6\235
"Новаторов бул., д.3",235\157,306\203
"Новоовсянниковская ул., д.9",194\103,163\83
"Новоовсянниковская ул., д.13",46\23,53\27
"Новостроек ул., д.8",41\29,36\21
"Новостроек ул., д.20",262\162,233\135
"Новостроек ул., д.25",316\162,74.18\126
"Новостроек ул., д.27",500\400,500\400
"Новостроек ул., д.28",229\133,182\102
"Новостроек ул., д.29",260\127,183\90
"Новостроек ул., д.31",306\156,107.8\151
"Новостроек ул., д.33",146\80,122\68
"Новостроек ул., д.35",116\71,140\85
"Оборонная ул., д.3",284\0,250\0
"Оборонная ул., д.4",671\334,535\269
"Оборонная ул., д.5",698\388,678\376
"Оборонная ул., д.6",255\11,71\44
"Оборонная ул., д.7/20",74\38,53\27
"Оборонная ул., д.14",86.77\58,79.77\59
"Оборонная ул., д.15",5\6,5\6
"Оборонная ул., д.17/13",135\79,142\85
"Оборонная ул., д.19",113.61\101,121.61\193
"Оборонная ул., д.20/18",25\27,8\8
"Оборонная ул., д.23/17",77\38,93\48
"Оборонная ул., д.27",15.97\31,23.97\46
"Огородный пер., д.4, к.3",495\281,443\242
"Огородный пер., д.6, к.1",531\373,228\118
"Промышленная ул., д.26",156\84,196\104
"Промышленная ул., д.28",111\56,126\65
"Промышленная ул., д.30",10\5,15\7
"Промышленная ул., д.34",62\31,111\56
"Промышленная ул., д.36",44\21,60\30
"Промышленная ул., д.38",33\16,36\18
"Севастопольская ул., д.6",400\0,400\0
"Севастопольская ул., д.34",37\21,64\33
"Стачек пр., д.1",697\479,22.76\491
"Стачек пр., д.2/2",77\39,109\54
"Стачек пр., д.4/1",481.86\0,481.84\0
"Стачек пр., д.6",167\98,50\30
"Стачек пр., д.9",436.01\274,99.01\426
"Стачек пр., д.10",208\134,141\97
"Стачек пр., д.11",307\11.01,282.3\224
"Стачек пр., д.17",232\338,336.74\256
"Стачек пр., д.19",567.17\391,329.17\325
"Стачек пр., д.21",3029.52\1178,1980.95\822
"Стачек пр., д.22",101.42\136,93.42\130
"Стачек пр., д.22а",756\311,887\368
"Стачек пр., д.23",827\386,714\357
"Стачек пр., д.24",802.02\0,826\0
"Стачек пр., д.29",270\153,5\0
"Стачек пр., д.33/2",86\53,78\50
"Стачек пр., д.34, к.2",186\101,189\102
"Стачек пр., д.35",53\29,77\41
"Стачек пр., д.41",508\298,546\311
"Стачек пр., д.42",40\33,45\37
"Стачек пр., д.95, к.1",5032\2690,5538\2976
"Стачек пр., д.101, к.1а",1823.64\996,2510.53\1476
"Стачек пр., д.101, к.1б",865.25\984,613.64\769
"Стачек пр., д.101, к.1в",2801\1440,3741\2039
"Стачек пр., д.101, к.1г",1538\855,1528\779
"Стачек пр., д.101, к.1д",1714\900,1408\671
"Стачек пр., д.103, к.1",2778.85\2582,3213.9\2753
"Стачек пр., д.105, к.2а",1138\594,1393\733
"Стачек пр., д.105, к.2б",1838.81\1286,2501.59\1564
"Стачек пр., д.105, к.2в",2976\1375,3479\1368
"Стачек пр., д.105, к.2г",1935\1108,2429\1449
"Стачек пр., д.105, к.2д",3615\2111,4335.73\2446
"Стачек пр., д.105, к.2е",2010.43\1225,2568.68\1437
"Стачек пр., д.105, к.2ж",3411.59\1577,3840.24\1812
"Стачек пр., д.105, к.2з",2119.71\1191,2417.92\1334
"Стачек пр., д.107, к.1",1459\701,1665.48\795
"Тракторная ул., д.3",128\81,95\30
"Тракторная ул., д.4",193\103,93\51
"Тракторная ул., д.4а",408\254,267\163
"Тракторная ул., д.5",218\139,157\100
"Тракторная ул., д.6",30\58,10\46
"Тракторная ул., д.6, к.2",48\25,96\51
"Тракторная ул., д.7",136.93\98,80.93\65
"Тракторная ул., д.8",229\144,173\107
"Тракторная ул., д.9",285\161,201\120
"Тракторная ул., д.10",88\30.18,47.18\51
"Тракторная ул., д.12",102\56,73\40
"Тракторная ул., д.13",431\229,389\208
"Тракторная ул., д.15",143\97,132\88
"Трамвайный пр., д.5",267\204,733\0
"Трамвайный пр., д.7, к.1",220\151,240\159
"Трамвайный пр., д.7, к.2",445\127,556\379
"Трамвайный пр., д.9, к.1",327\218,408\268
"Трамвайный пр., д.9, к.2",140\65,188\96
"Трамвайный пр., д.11, к.1",79\40,103\65
"Трамвайный пр., д.11, к.2",183\118,212\139
"Трамвайный пр., д.11, к.3",215\143,231\153
"Трамвайный пр., д.11, к.6",601\272,678\305
"Трамвайный пр., д.13, к.1",141\84,180\110
"Трамвайный пр., д.13, к.2",112\61,134\75
"Трамвайный пр., д.13, к.3",,
"Трамвайный пр., д.15, к.1",244\169,277\192
"Трамвайный пр., д.15, к.2",81\84,161\95
"Трамвайный пр., д.15, к.3",136\82,166\101
"Трамвайный пр., д.17",81\49,99\59
"Трефолева ул., д.3",796\335,976\419
"Трефолева ул., д.5",377\236,484\292
"Трефолева ул., д.11",225\114.29,282.29\183
"Трефолева ул., д.15",662.79\497,775.79\569
"Трефолева ул., д.22/25",1086.45\875,807.02\686
"Трефолева ул., д.26",71\38,158\80
"Турбинная ул., д.11",185\94,197\99
"Тургеневский пер., д.3",263\134,335\172
"Тургеневский пер., д.5",150\98,192\113
"Урюпин пер., д.2/6",93\48,81\42
"Урюпин пер., д.5",237\151,249\159
"Швецова ул., д.4",83\46,102\55
"Швецова ул., д.6",,58.3\60
"Швецова ул., д.10",547.57\449,631.57\500
"Швецова ул., д.11",,964.2\173
"Шотландская ул., д.3",816\237,843\243
