"Автовская ул., д.21",260\133,311\166
"Двинская ул., д.10",255\237,213.84\212
"Двинская ул., д.11",206\146,225.28\168
"Двинская ул., д.14",218.44\146,265.74\188
"Двинская ул., д.14, к.4",929\344,1345\427
"Двинская ул., д.16, к.1",3327.94\1200,3328.6\1187
"Двинская ул., д.17",589\285,697\329
"Зайцева ул., д.3",203.32\355,159.16\329
"Зайцева ул., д.17/23",1100.74\535,1057.5\506
"Зайцева ул., д.18/16",106.56\67,102.72\67
"Зайцева ул., д.19/18",170\157,176\172
"Зайцева ул., д.20",221\177,184\148
"Зайцева ул., д.21",29\13,35\19
"Зайцева ул., д.22/13",743.54\374,754.82\352
"Зайцева ул., д.25",78\82,76\69
"Зайцева ул., д.26",3.64\1,2.73\1
"Зайцева ул., д.29",21\35,18\26
"Зайцева ул., д.31",307\243,336\248
"Зайцева ул., д.32",192\153,222\135
"Зайцева ул., д.33",236.3\235,136.85\121
"Зайцева ул., д.34",124\58,112\51
"Зайцева ул., д.36",321\216,252\169
"Зайцева ул., д.37",249\127,202\110
"Зайцева ул., д.39",153\148,184\152
"Зины Портновой ул., д.4",37\49,54\81
"Зины Портновой ул., д.6",172\249,222\321
"Зины Портновой ул., д.8",140\176,238\228
"Зины Портновой ул., д.10",87\146,155\223
"Зины Портновой ул., д.12",57\83,59\80
"Зины Портновой ул., д.14",134\233,159\285
"Зины Портновой ул., д.16",450\221,666\337
"Зины Портновой ул., д.18",173\221,237\276
"Зины Портновой ул., д.20",35\79,45\104
"Зины Портновой ул., д.22",26\41,32\46
"Зины Портновой ул., д.24",59\127,86\181
"Зины Портновой ул., д.26",107\201,131\248
"Зины Портновой ул., д.28",350\183,548\289
"Зины Портновой ул., д.30",187\239,209\278
"Зои Космодемьянской ул., д.3",141.55\171,195.7\267
"Зои Космодемьянской ул., д.5",403.5\166,740.3\311
"Зои Космодемьянской ул., д.6, к.1",422.9\185,434.2\175
"Зои Космодемьянской ул., д.8/17",122\75,71\43
"Зои Космодемьянской ул., д.16/24",27.72\18,54.67\37
"Зои Космодемьянской ул., д.17/26",244.91\156,161.82\91
"Зои Космодемьянской ул., д.21",252\65,133\63
"Зои Космодемьянской ул., д.23",101\31,100\34
"Зои Космодемьянской ул., д.25/20",67\38,104\43
"Зои Космодемьянской ул., д.29",50\27,50\14
"Ивана Черных ул., д.1",35.67\30,25.23\27
"Ивана Черных ул., д.3",338\157,338\154
"Ивана Черных ул., д.3, к.2",150\78,157\80
"Ивана Черных ул., д.13а",86\83,90\102
"Ивана Черных ул., д.13б",140\196,135\153
"Ивана Черных ул., д.15а",216\157,213\144
"Ивана Черных ул., д.15б",20\25,15\13
"Ивана Черных ул., д.19",79\118,66\94
"Канонерский о., д.7",6365\3144,3532\1851
"Канонерский о., д.8",4022\1410,2915\918
"Канонерский о., д.9",2475\1035,1365\600
"Канонерский о., д.10",2840\1060,1980\845
"Канонерский о., д.12",640\339,273\119
"Канонерский о., д.12, к.2",560\265,321\198
"Канонерский о., д.13",335\290,34\169
"Канонерский о., д.14",310\235,75\249
"Канонерский о., д.15",401.506\0,401.51\0
"Канонерский о., д.16",193\130,162\91
"Канонерский о., д.17",30\15,27\14
"Канонерский о., д.25",1482\101,551\47
"Корнеева ул., д.2",367.65\190,412.3\223
"Корнеева ул., д.6",1492.65\351,1313.9\325
"Косинова ул., д.5",147.056\0,147.06\0
"Косинова ул., д.7",63.48\22,63.48\18
"Косинова ул., д.9/9",72\48,79\46
"Косинова ул., д.14, к.1",216\263,174\226
"Косинова ул., д.14, к.2",203\347,109\243
"Краснопутиловская ул., д.16/13",742.18\409,746.48\424
"Краснопутиловская ул., д.18",70\48,68\45
"Краснопутиловская ул., д.20",104.55\77,115.6\71
"Краснопутиловская ул., д.26",336.26\180,334.54\232
"Краснопутиловская ул., д.28/20",406.08\211,378.24\201
"Ленинский пр., д.110, к.1а",519\366,501\261
"Ленинский пр., д.110, к.1б",1775\1913,1832\1789
"Ленинский пр., д.120, к.2",230.812\0,230.812\0
"Ленинский пр., д.124",2815.71\1277,3537.78\1691
"Ленинский пр., д.130, к.2",769\353,1091\518
"Майков пер., д.3",125.216\0,125.22\0
"Майков пер., д.5а",43.953\0,43.95\0
"Майков пер., д.7/1",108\55,87\43
"Маршала Говорова ул., д.3/7",309.12\0,397.44\0
"Маршала Говорова ул., д.5/4",319.41\257,383.11\299
"Маршала Говорова ул., д.6/5",269.78\199,272.6\220
"Маршала Говорова ул., д.7",224\149,166\114
"Маршала Говорова ул., д.11/3",149.96\32,133.4\29
"Маршала Говорова ул., д.15",43.66\93,57.72\112
"Маршала Говорова ул., д.16",3465\1284,3099\1241
"Маршала Говорова ул., д.17",91.14\101,117.18\129
"Маршала Говорова ул., д.21",233\165,183\134
"Маршала Говорова ул., д.22, к.2",68.73\74,82.95\76
"Маршала Говорова ул., д.23",297\156,214\114
"Маршала Говорова ул., д.24",358\280,380\290
"Маршала Говорова ул., д.26, к.2",223\112,196\101
"Маршала Жукова пр., д.18а",788\394,951\472
"Маршала Жукова пр., д.18б",1953.68\964,2534.23\1135
"Маршала Жукова пр., д.18в",1978\1122,2332\1329
"Маршала Жукова пр., д.18г",977.98\590,1071.04\677
"Маршала Жукова пр., д.18д",849\473,946\549
"Маршала Жукова пр., д.26/16а",733\559,593\531
"Маршала Жукова пр., д.26/16б",1463.44\860,1398.44\789
"Маршала Жукова пр., д.26/16в",1331.15\971,1353.76\919
"Маршала Жукова пр., д.28, к.1",1649.94\1192,1593.14\1078
"Маршала Жукова пр., д.30, к.2а",960\660,900\540
"Маршала Жукова пр., д.30, к.2б",561\151,606\147
"Маршала Жукова пр., д.30, к.2в",2552\1512,2661\1494
"Маршала Жукова пр., д.30, к.2г",1040\928,980\814
"Маршала Жукова пр., д.30, к.2д",2337\1368,2623\1488
"Маршала Жукова пр., д.30, к.2е",914\716,825\623
"Маршала Жукова пр., д.30, к.2ж",1476\1008,1671\1093
"Маршала Жукова пр., д.32, к.1",2926.8\1724,2781.45\1741
"Маршала Жукова пр., д.34, к.1а",1207\871,1272\898
"Маршала Жукова пр., д.34, к.1б",303\64,345\80
"Маршала Жукова пр., д.34, к.1в",1312\1272,1462\1191
"Маршала Жукова пр., д.34, к.1г",718.2\642,667.54\542
"Маршала Жукова пр., д.34, к.1д",586\124,665\156
"Маршала Жукова пр., д.34, к.1е",890\189,1007\236
"Маршала Казакова ул., д.1, к.2",1023\794,1212\797
"Маршала Казакова ул., д.3, к.1",1055\515,1383\688
"Маршала Казакова ул., д.5, к.1а",901.7\506,613.8\463
"Маршала Казакова ул., д.5, к.1б",1305.8\962,2026\1422
"Маршала Казакова ул., д.10, к.1а",1338.85\823,1617.81\1034
"Маршала Казакова ул., д.10, к.1б",826.06\540,896.36\638
"Маршала Казакова ул., д.10, к.1в",951.1\750,1161.75\819
"Маршала Казакова ул., д.10, к.1д",788.76\640,996.41\599
"Маршала Казакова ул., д.13",507\329,597\373
"Метростроевцев ул., д.2",259.35\244,260.3\230
"Метростроевцев ул., д.3",73\50,64\49
"Морской пехоты ул., д.4",1354\922,1621\997
"Морской пехоты ул., д.6, к.1",1350.16\460,1346\472
"Морской пехоты ул., д.10, к.1",1473\741,1762\886
"Морской пехоты ул., д.14",1196\718,1602\910
"Народного ополчения пр., д.7",512\112,512\136
"Новаторов бул., д.1",122.4\169,198\220
"Новаторов бул., д.3",103\70,157\108
"Новоовсянниковская ул., д.9",83\36,83\36
"Новоовсянниковская ул., д.13",39\19,34\17
"Новостроек ул., д.8",84\49,84\49
"Новостроек ул., д.20",174\86,174\107
"Новостроек ул., д.25",228.65\140,216.75\131
"Новостроек ул., д.27",58\33,37\22
"Новостроек ул., д.28",103\117,107\1
"Новостроек ул., д.29",121.55\72,112.2\66
"Новостроек ул., д.31",281.9\0,281\0
"Новостроек ул., д.33",77\54,89\61
"Новостроек ул., д.35",126.65\74,115.6\77
"Оборонная ул., д.3",72\68,61\61
"Оборонная ул., д.4",421\218,606\312
"Оборонная ул., д.5",254\255,204\215
"Оборонная ул., д.6",159\19,138\12
"Оборонная ул., д.7/20",40\30,21\24
"Оборонная ул., д.14",64\34,58\85
"Оборонная ул., д.15",1\1,1\1
"Оборонная ул., д.17/13",121\66,125\104
"Оборонная ул., д.19",63\34,64\32
"Оборонная ул., д.20/18",54\27,51\26
"Оборонная ул., д.23/17",71\35,76\39
"Оборонная ул., д.27",23\20,34\18
"Огородный пер., д.4, к.3",304\263,248\200
"Огородный пер., д.6, к.1",176\84,155\84
"Промышленная ул., д.12",41\44,41\44
"Промышленная ул., д.26",267\141,100\48
"Промышленная ул., д.28",84\43,114\56
"Промышленная ул., д.30",14\8,15\9
"Промышленная ул., д.34",41\25,62\42
"Промышленная ул., д.36",60\30,74\37
"Промышленная ул., д.38",50\11,50\9
"Севастопольская ул., д.6",77\39,119\59
"Севастопольская ул., д.34",48\31,30\23
"Стачек пр., д.1",154\336,152\389
"Стачек пр., д.2/2",53\62,41\62
"Стачек пр., д.4/1",195.65\0,195.65\0
"Стачек пр., д.6",96.6\43,71.76\31
"Стачек пр., д.8/2",16\20,12\19
"Стачек пр., д.8а",224\105,378\118.6
"Стачек пр., д.9",318\130,179\120
"Стачек пр., д.10",76\121,71\102
"Стачек пр., д.11",137.76\188,94.464\141
"Стачек пр., д.17",67.852\48,397.39\189
"Стачек пр., д.19",931\436,1113\491
"Стачек пр., д.21",3193.07\1367,2517.53\1077
"Стачек пр., д.22",67\101,109\132
"Стачек пр., д.22а",800\327,821\342
"Стачек пр., д.23",777\407,760\410
"Стачек пр., д.24",265.45\0,265.447\0
"Стачек пр., д.29",108\101,233\146
"Стачек пр., д.33/2",37\54,36\44
"Стачек пр., д.34, к.2",36\20,28\15
"Стачек пр., д.35",49\43,53\41
"Стачек пр., д.41",437\314,373\281
"Стачек пр., д.42",45\41,45\41
"Стачек пр., д.95, к.1",2400\1415,2642\1528
"Стачек пр., д.101, к.1а",1181.09\545,1379.34\1019
"Стачек пр., д.101, к.1б",383.56\452,315.98\437
"Стачек пр., д.101, к.1в",1606\860,1899\1051
"Стачек пр., д.101, к.1г",653\619,793\637
"Стачек пр., д.101, к.1д",1062\616,1270\767
"Стачек пр., д.102",29\28,57\50
"Стачек пр., д.103, к.1",1207.99\1421,1727.17\1838
"Стачек пр., д.105, к.2а",785\485,731\408
"Стачек пр., д.105, к.2б",1175.66\1110,1149.7\907
"Стачек пр., д.105, к.2в",2771\1245,2346\1043
"Стачек пр., д.105, к.2г",815\674,651\494
"Стачек пр., д.105, к.2д",2231.01\1606,2127.06\1459
"Стачек пр., д.105, к.2е",1493.26\917,1339.83\877
"Стачек пр., д.105, к.2ж",2549.7\1263,2357.1\1100
"Стачек пр., д.105, к.2з",1259.56\1068,1063.29\895
"Стачек пр., д.107, к.1",1077.3\618,1189.52\654
"Тракторная ул., д.3",239.324\0,239.324\0
"Тракторная ул., д.4",67\43,55\35
"Тракторная ул., д.4а",80\106,58\66
"Тракторная ул., д.5",161\112,89\64
"Тракторная ул., д.6",31\48,21\24
"Тракторная ул., д.6, к.2",34\40,16\19
"Тракторная ул., д.7",88\85,80\55
"Тракторная ул., д.8",75\82,75\82
"Тракторная ул., д.9",126\127,127\118
"Тракторная ул., д.10",52\40,11\17
"Тракторная ул., д.12",40\135,37\110
"Тракторная ул., д.13",114\76,106\70
"Тракторная ул., д.15",167\128,100\87
"Трамвайный пр., д.5",229.52\0,229.52\0
"Трамвайный пр., д.7, к.1",110\129,147\169
"Трамвайный пр., д.7, к.2",418\205,578\291
"Трамвайный пр., д.9, к.1",94\174,104\208
"Трамвайный пр., д.9, к.2",173\85,243\128
"Трамвайный пр., д.11, к.1",13\9,16\10
"Трамвайный пр., д.11, к.2",88\103,53\91
"Трамвайный пр., д.11, к.3",129\38,129\38
"Трамвайный пр., д.11, к.6",724\317,966\428
"Трамвайный пр., д.13, к.1",338.96\0,338.96\0
"Трамвайный пр., д.13, к.2",31\46,30\53
"Трамвайный пр., д.13, к.3",66\36,134\69
"Трамвайный пр., д.15, к.1",91\142,79\159
"Трамвайный пр., д.15, к.2",66\58,122\101
"Трамвайный пр., д.15, к.3",90\131,108\149
"Трамвайный пр., д.17",34\43,34\47
"Трефолева ул., д.3",878\539,1487\506
"Трефолева ул., д.5",163\211,160\168
"Трефолева ул., д.11",46\32,56\37
"Трефолева ул., д.15",560\340,560\340
"Трефолева ул., д.22/25",1692.97\744,1429.47\654
"Трефолева ул., д.26",116\62,99\54
"Турбинная ул., д.11",97\69,97\69
"Тургеневский пер., д.3",144.628\0,144.628\0
"Тургеневский пер., д.5",50\49,39\38
"Урюпин пер., д.2/6",78\39,48\24
"Урюпин пер., д.5",213\172,163\90
"Швецова ул., д.4",51\27,51\27
"Швецова ул., д.6",74\36,126\65
"Швецова ул., д.10",348\353,510\426
"Швецова ул., д.11",584\354,582\335
"Шотландская ул., д.3",46\23,106\53
